customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00178,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.88,667.7,1
CUST-00179,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,87.22,2888.91,0
CUST-00180,Male,1,No,Yes,45,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),93.83,4237.18,0
CUST-00181,Male,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.1,558.81,0
CUST-00182,Male,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,97.95,5825.7,0
CUST-00183,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.56,3660.95,1
CUST-00184,Female,1,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.64,749.87,0
CUST-00185,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.6,555.14,1
CUST-00186,Female,1,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,78.84,1610.86,1
CUST-00187,Female,0,No,No,61,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,118.75,7263.06,0
CUST-00188,Female,0,No,No,47,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,91.62,4327.24,0
CUST-00189,Female,1,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,118.75,7395.79,0
CUST-00190,Male,0,Yes,No,50,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),29.77,1528.71,0
CUST-00191,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,77.92,3445.16,0
CUST-00192,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,94.97,3069.44,0
CUST-00193,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.86,5159.96,1
CUST-00194,Female,1,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),83.01,27.12,1
CUST-00195,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),61.95,811.3,0
CUST-00196,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),109.31,7149.16,0
CUST-00197,Female,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),37.76,2100.49,0
CUST-00198,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,72.09,2994.56,0
CUST-00199,Female,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,79.22,3599.99,0
CUST-00200,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),59.85,1750.28,0
CUST-00201,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,71.95,658.91,1
CUST-00202,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),23.94,493.17,0
CUST-00203,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.48,1140.88,0
CUST-00204,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.92,3140.09,1
CUST-00205,Female,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,78.45,1225.44,0
CUST-00206,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.92,638.71,0
CUST-00207,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,100.88,4673.32,0
CUST-00208,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,104.96,176.69,1
CUST-00209,Male,1,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),115.38,245.69,1
CUST-00210,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,30.19,1614.24,0
CUST-00211,Female,1,No,No,71,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),114.43,8132.89,0
CUST-00212,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.14,1373.55,0
CUST-00213,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.51,519.92,1
CUST-00214,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.12,3778.16,0
CUST-00215,Female,0,No,No,47,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.75,5449.18,0
CUST-00216,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.87,54.62,1
CUST-00217,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),79.89,1705.72,0
CUST-00218,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,49.61,179.55,0
CUST-00219,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,28.64,202.78,0
CUST-00220,Female,0,Yes,No,19,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,51.04,906.68,0
CUST-00221,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),105.3,73.09,1
CUST-00222,Female,0,No,No,31,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.13,2293.42,0
CUST-00223,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.81,32.77,0
CUST-00224,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.62,2281.9,0
CUST-00225,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.33,3856.65,1
CUST-00226,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,80.31,3556.5,0
CUST-00227,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,112.1,7883.63,0
CUST-00228,Male,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.64,996.23,0
CUST-00229,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,73.2,3354.93,0
CUST-00230,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.87,7407.17,0
CUST-00231,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,20.95,498.07,0
CUST-00232,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,76.14,5295.45,0
CUST-00233,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),33.06,1064.28,0
CUST-00234,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,76.07,3716.59,1
CUST-00235,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),65.18,2686.68,0
CUST-00236,Female,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,89.5,2866.76,0
CUST-00237,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,85.27,2236.68,0
CUST-00238,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),70.92,4149.3,0
CUST-00239,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.46,865.62,0
CUST-00240,Male,0,Yes,Yes,2,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.24,92.7,0
CUST-00241,Female,1,No,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),112.35,7784.44,0
CUST-00242,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,48.83,1133.78,0
CUST-00243,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,34.36,492.28,0
CUST-00244,Male,1,Yes,No,59,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,32.11,1825.34,0
CUST-00245,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,34.69,816.87,0
CUST-00246,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,71.21,659.56,0
CUST-00247,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.92,2483.71,0
CUST-00248,Female,1,No,Yes,33,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),65.21,2225.75,0
CUST-00249,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.37,485.11,1
CUST-00250,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,22.76,924.08,0
CUST-00251,Male,0,No,Yes,63,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,103.42,6389.95,0
CUST-00252,Male,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.74,2412.59,1
CUST-00253,Female,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,6784.26,0
CUST-00254,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.49,2109.11,1
CUST-00255,Male,1,No,No,26,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,118.75,3093.15,0
CUST-00256,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),83.95,4926.23,0
CUST-00257,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.12,598.52,1
CUST-00258,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.89,4812.83,0
CUST-00259,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),86.71,136.21,1
CUST-00260,Male,1,Yes,No,21,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.35,1455.38,1
CUST-00261,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,38.01,2669.62,0
CUST-00262,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.25,1289.23,0
CUST-00263,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.42,2715.3,1
CUST-00264,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,75.41,864.27,0
CUST-00265,Female,1,No,No,21,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),108.42,2268.28,0
CUST-00266,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,65.83,4751.05,0
CUST-00267,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.74,1034.59,0
CUST-00268,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),76.47,4727.27,0
CUST-00269,Male,1,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,93.66,2741.46,1
CUST-00270,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,107.3,1911.82,1
CUST-00271,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),78.13,1936.67,0
CUST-00272,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),87.73,885.5,0
CUST-00273,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,69.05,1333.5,0
CUST-00274,Female,0,Yes,No,55,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,114.03,6347.73,0
CUST-00275,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,112.89,4989.14,1
CUST-00276,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,59.67,4065.47,0
CUST-00277,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,85.97,3949.77,0
CUST-00278,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),53.03,2904.28,0
CUST-00279,Female,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,91.66,803.53,0
CUST-00280,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,63.06,1283.76,0
CUST-00281,Female,1,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,59.79,4182.15,0
CUST-00282,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,22.19,494.31,0
CUST-00283,Male,0,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,106.1,6909.67,0
CUST-00284,Male,1,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,83.15,4955.48,0
CUST-00285,Female,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,77.11,473.44,0
CUST-00286,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.66,7165.35,0
CUST-00287,Male,1,Yes,No,37,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.09,2077.1,0
CUST-00288,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.82,923.24,0
CUST-00289,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.7,637.59,1
CUST-00290,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),102.7,2803.89,0
CUST-00291,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.66,4795.41,1
CUST-00292,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,114.24,3336.64,0
CUST-00293,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.67,3601.9,1
CUST-00294,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,87.75,3132.6,0
CUST-00295,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),95.69,3513.05,0
CUST-00296,Female,0,No,No,50,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,71.15,3553.59,0
CUST-00297,Female,0,No,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,43.94,1654.61,0
CUST-00298,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.64,2246.55,1
CUST-00299,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,96.32,5869.99,0
CUST-00300,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.87,838.72,0
CUST-00301,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,35.54,179.26,0
CUST-00302,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.96,423.62,1
CUST-00303,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),104.77,1077.85,0
CUST-00304,Female,1,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,82.53,55.96,1
CUST-00305,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,70.74,1940.12,0
CUST-00306,Female,0,No,Yes,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,52.75,2615.36,0
CUST-00307,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.33,5866.09,0
CUST-00308,Male,0,Yes,No,22,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.68,1707.9,1
CUST-00309,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),82.24,492.95,0
CUST-00310,Male,1,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,6481.7,0
CUST-00311,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.82,5535.75,0
CUST-00312,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),54.59,798.44,0
CUST-00313,Male,1,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),42.6,2278.81,0
CUST-00314,Female,1,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.85,2646.92,0
CUST-00315,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.3,2149.16,0
CUST-00316,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),92.53,1194.97,0
CUST-00317,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,63.99,4413.47,1
CUST-00318,Male,1,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),51.87,2484.27,0
CUST-00319,Male,0,No,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.81,1502.13,0
CUST-00320,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,61.47,3072.05,0
CUST-00321,Female,0,No,No,0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.41,0.0,1
CUST-00322,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.46,1397.16,0
CUST-00323,Female,0,No,Yes,63,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.95,4266.16,0
CUST-00324,Male,1,Yes,No,59,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,63.65,3738.95,0
CUST-00325,Female,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,85.84,3375.74,0
CUST-00326,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,69.18,1459.68,0
CUST-00327,Female,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),41.26,529.09,0
CUST-00328,Female,0,Yes,Yes,19,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.01,743.0,0
